"@timestamp",message,"geoip.ip","geoip.city_name","geoip.country_name"
"Aug 20, 2022 @ 18:47:48.462","Aug 20 18:47:48 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:47.461","Aug 20 18:47:46 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:45.459","Aug 20 18:47:45 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:44.457","Aug 20 18:47:44 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:43.455","Aug 20 18:47:42 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:41.452","Aug 20 18:47:41 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:40.451","Aug 20 18:47:39 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:39.450","Aug 20 18:47:38 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:37.449","Aug 20 18:47:37 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:36.448","Aug 20 18:47:35 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:34.446","Aug 20 18:47:34 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:33.445","Aug 20 18:47:33 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:32.444","Aug 20 18:47:31 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:30.440","Aug 20 18:47:30 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:29.439","Aug 20 18:47:28 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:28.438","Aug 20 18:47:27 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:26.436","Aug 20 18:47:26 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:25.434","Aug 20 18:47:24 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:24.433","Aug 20 18:47:23 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:22.431","Aug 20 18:47:22 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:21.429","Aug 20 18:47:20 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:20.427","Aug 20 18:47:19 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:18.422","Aug 20 18:47:18 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:17.421","Aug 20 18:47:16 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:15.418","Aug 20 18:47:15 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:14.417","Aug 20 18:47:14 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:13.415","Aug 20 18:47:12 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:11.413","Aug 20 18:47:11 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:10.412","Aug 20 18:47:09 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:09.411","Aug 20 18:47:08 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:07.406","Aug 20 18:47:07 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:06.404","Aug 20 18:47:05 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:05.402","Aug 20 18:47:04 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:03.399","Aug 20 18:47:03 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:02.396","Aug 20 18:47:01 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:47:00.394","Aug 20 18:47:00 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:59.393","Aug 20 18:46:58 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:58.391","Aug 20 18:46:57 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:56.389","Aug 20 18:46:56 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:55.387","Aug 20 18:46:54 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:54.385","Aug 20 18:46:53 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:52.383","Aug 20 18:46:52 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:51.382","Aug 20 18:46:50 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:50.381","Aug 20 18:46:49 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:48.379","Aug 20 18:46:48 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:47.378","Aug 20 18:46:46 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:45.377","Aug 20 18:46:45 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:44.375","Aug 20 18:46:43 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:43.373","Aug 20 18:46:42 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:41.371","Aug 20 18:46:41 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:40.370","Aug 20 18:46:39 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:39.369","Aug 20 18:46:38 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:37.367","Aug 20 18:46:37 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:36.365","Aug 20 18:46:35 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:35.364","Aug 20 18:46:34 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:33.362","Aug 20 18:46:33 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:32.360","Aug 20 18:46:31 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:31.359","Aug 20 18:46:30 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:29.356","Aug 20 18:46:29 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:28.356","Aug 20 18:46:27 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:27.355","Aug 20 18:46:26 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:25.353","Aug 20 18:46:25 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:24.352","Aug 20 18:46:23 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:23.350","Aug 20 18:46:22 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:21.348","Aug 20 18:46:21 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:20.345","Aug 20 18:46:19 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:19.344","Aug 20 18:46:18 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:17.340","Aug 20 18:46:16 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:16.339","Aug 20 18:46:15 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:14.338","Aug 20 18:46:14 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:13.337","Aug 20 18:46:12 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:12.331","Aug 20 18:46:11 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:10.328","Aug 20 18:46:10 mail postfix/submission/smtpd[32687]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:09.327","Aug 20 18:46:08 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:08.326","Aug 20 18:46:07 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:06.323","Aug 20 18:46:06 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:05.321","Aug 20 18:46:04 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:04.319","Aug 20 18:46:03 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:02.317","Aug 20 18:46:01 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:46:01.314","Aug 20 18:46:00 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:59.312","Aug 20 18:45:59 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:58.309","Aug 20 18:45:57 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:57.308","Aug 20 18:45:56 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:55.305","Aug 20 18:45:55 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:54.302","Aug 20 18:45:53 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:53.301","Aug 20 18:45:52 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:51.299","Aug 20 18:45:51 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:50.297","Aug 20 18:45:49 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:48.295","Aug 20 18:45:48 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:47.292","Aug 20 18:45:46 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:46.291","Aug 20 18:45:45 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:44.289","Aug 20 18:45:44 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:43.288","Aug 20 18:45:42 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:42.286","Aug 20 18:45:41 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:40.284","Aug 20 18:45:40 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:39.281","Aug 20 18:45:38 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:38.280","Aug 20 18:45:37 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:36.279","Aug 20 18:45:36 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:35.278","Aug 20 18:45:34 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:34.277","Aug 20 18:45:33 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:32.275","Aug 20 18:45:31 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:31.274","Aug 20 18:45:30 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:29.272","Aug 20 18:45:29 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:28.271","Aug 20 18:45:27 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:27.270","Aug 20 18:45:26 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:25.266","Aug 20 18:45:25 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:24.265","Aug 20 18:45:23 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:23.263","Aug 20 18:45:22 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:21.262","Aug 20 18:45:20 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:20.261","Aug 20 18:45:19 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:18.259","Aug 20 18:45:18 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:17.254","Aug 20 18:45:16 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:16.253","Aug 20 18:45:15 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:14.250","Aug 20 18:45:14 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:13.249","Aug 20 18:45:12 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:11.247","Aug 20 18:45:11 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:10.246","Aug 20 18:45:09 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:09.244","Aug 20 18:45:08 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:07.242","Aug 20 18:45:07 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:06.239","Aug 20 18:45:05 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:05.237","Aug 20 18:45:04 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:03.235","Aug 20 18:45:02 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:02.233","Aug 20 18:45:01 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:45:01.231","Aug 20 18:45:00 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:59.229","Aug 20 18:44:58 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:58.228","Aug 20 18:44:57 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:56.226","Aug 20 18:44:56 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:55.225","Aug 20 18:44:54 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:54.224","Aug 20 18:44:53 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:52.221","Aug 20 18:44:51 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:51.219","Aug 20 18:44:50 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:49.215","Aug 20 18:44:49 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:48.213","Aug 20 18:44:47 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:47.205","Aug 20 18:44:46 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:45.202","Aug 20 18:44:45 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:44.201","Aug 20 18:44:43 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:43.199","Aug 20 18:44:42 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:41.198","Aug 20 18:44:40 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:40.197","Aug 20 18:44:39 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:39.195","Aug 20 18:44:38 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:37.193","Aug 20 18:44:36 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:36.191","Aug 20 18:44:35 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:35.189","Aug 20 18:44:34 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:33.188","Aug 20 18:44:32 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:32.187","Aug 20 18:44:31 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:30.184","Aug 20 18:44:30 mail postfix/submission/smtpd[30991]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 18:44:29.183","Aug 20 18:44:28 mail postfix/submission/smtpd[30292]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
